Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Color_standardized,Quality_Category,Quality_Label,Taste_Categories,Category_Aromatic,Category_Complex,Category_Full-bodied,Category_High Quality,Category_Lingering,Category_Low Quality,Category_Medium Quality,Category_Smooth,Category_Sour,Category_Sweet
Arabica,Brazil,2013-2014,green,Natural / Dry,7.25,7.33,7.25,7.5,7.42,7.5,10.0,10.0,10.0,8.17,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2013,green,Washed / Wet,7.5,7.58,7.5,7.92,7.42,7.67,9.33,10.0,10.0,7.5,82.42,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Honduras,2012,unknown,Washed / Wet,7.25,7.67,7.42,7.17,7.75,7.5,10.0,10.0,10.0,7.67,82.42,unknown,2,Medium Quality,"['Sweet', 'Full-bodied', 'Smooth', 'Medium Quality']",0,0,1,0,0,0,1,1,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.67,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,7.42,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2013,green,Washed / Wet,7.5,7.42,7.42,7.67,7.42,7.58,10.0,10.0,10.0,7.42,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Semi-washed / Semi-pulped,7.42,7.58,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.42,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.42,7.58,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.75,7.33,7.25,7.58,7.58,7.33,10.0,10.0,10.0,7.58,82.42,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.5,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.58,7.58,7.17,7.5,7.5,7.5,10.0,10.0,10.0,7.58,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.58,7.33,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.58,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.67,7.58,7.33,7.42,7.58,7.33,10.0,10.0,10.0,7.5,82.42,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,blue-green,Washed / Wet,7.83,7.5,7.42,7.67,7.17,7.33,10.0,10.0,10.0,7.5,82.42,blue-green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2012,unknown,Natural / Dry,7.67,7.33,7.25,7.42,7.5,7.67,10.0,10.0,10.0,7.58,82.42,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2012,blue-green,Natural / Dry,7.75,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,7.42,82.42,blue-green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2011,green,Washed / Wet,7.33,7.58,7.17,7.58,7.42,7.58,10.0,10.0,10.0,7.75,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2011,unknown,Unknown,7.58,7.25,7.42,7.25,7.58,7.83,10.0,10.0,10.0,7.5,82.42,unknown,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Honduras,2017,green,Washed / Wet,7.5,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2016,green,Natural / Dry,7.33,7.5,7.5,7.33,7.5,7.5,10.0,10.0,10.0,7.67,82.33,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Brazil,2016-2017,green,Natural / Dry,7.42,7.42,7.42,7.5,7.5,7.58,10.0,10.0,10.0,7.5,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2016,blue-green,Natural / Dry,7.5,7.5,7.42,7.5,7.42,7.5,10.0,10.0,10.0,7.5,82.33,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Costa Rica,2015,blue-green,Washed / Wet,7.75,7.5,7.25,7.25,7.42,7.67,10.0,10.0,10.0,7.5,82.33,blue-green,2,Medium Quality,"['Sweet', 'Smooth', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,1,0,1
Arabica,Costa Rica,2015,green,Washed / Wet,7.75,7.33,7.5,7.5,7.33,7.58,10.0,10.0,10.0,7.33,82.33,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,China,2015,green,Pulped natural / honey,7.5,7.58,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.5,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2015,green,Natural / Dry,7.42,7.5,7.5,7.42,7.5,7.58,10.0,10.0,10.0,7.42,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2015,green,Washed / Wet,7.5,7.42,7.17,7.83,7.5,7.5,10.0,10.0,10.0,7.42,82.33,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Malawi,2014,green,Washed / Wet,7.33,7.58,7.42,7.58,7.33,7.5,10.0,10.0,10.0,7.58,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2014,green,Washed / Wet,7.58,7.67,7.5,7.58,7.75,7.5,9.33,10.0,10.0,7.42,82.33,green,2,Medium Quality,"['Sweet', 'Full-bodied', 'Medium Quality']",0,0,1,0,0,0,1,0,0,1
Arabica,Mexico,2014,green,Washed / Wet,7.33,7.58,7.42,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.42,7.33,7.5,7.17,7.08,8.33,10.0,10.0,10.0,7.5,82.33,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Taiwan,2013-2014,green,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Taiwan,2013-2014,green,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.5,7.42,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.25,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.5,7.42,7.5,7.5,7.5,7.58,10.0,10.0,10.0,7.33,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2013,green,Washed / Wet,7.67,7.5,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.42,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2012,green,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,7.33,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,unknown,Natural / Dry,7.58,7.67,7.58,7.33,7.0,7.58,10.0,10.0,10.0,7.58,82.33,unknown,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.0,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2012,green,Washed / Wet,7.5,7.67,7.33,7.5,7.33,7.5,10.0,10.0,10.0,7.5,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2012,green,Natural / Dry,7.58,7.5,7.42,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,8.0,7.75,7.33,7.33,7.08,7.67,9.33,10.0,10.0,7.83,82.33,green,2,Medium Quality,"['Sweet', 'Smooth', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,1,0,1
Arabica,Brazil,2012,green,Washed / Wet,7.58,7.58,7.25,7.58,7.42,7.5,10.0,10.0,10.0,7.42,82.33,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2012,green,Natural / Dry,7.83,7.58,7.33,7.25,7.58,7.42,10.0,10.0,10.0,7.33,82.33,green,2,Medium Quality,"['Sweet', 'Smooth', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,1,0,1
Arabica,Brazil,Unknown,green,Washed / Wet,7.58,7.5,7.25,7.42,7.67,7.33,10.0,10.0,10.0,7.5,82.25,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Taiwan,2016-2017,blue-green,Unknown,7.0,7.08,7.0,7.17,7.0,7.0,10.0,10.0,10.0,10.0,82.25,blue-green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Guatemala,2016,green,Washed / Wet,7.67,7.5,7.25,7.67,7.42,7.42,10.0,10.0,10.0,7.33,82.25,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2015-2016,green,Natural / Dry,7.42,7.67,7.5,7.08,7.5,7.42,10.0,10.0,10.0,7.67,82.25,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Honduras,2015,green,Washed / Wet,7.58,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,7.33,82.25,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Malawi,2014,blue-green,Washed / Wet,7.58,7.42,7.33,7.42,7.58,7.5,10.0,10.0,10.0,7.42,82.25,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2014-2015,green,Natural / Dry,7.75,7.58,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,82.25,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Taiwan,2013-2014,green,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.25,82.25,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2013,blue-green,Washed / Wet,7.58,7.58,7.42,7.42,7.42,7.42,10.0,10.0,10.0,7.42,82.25,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,United States (Hawaii),2013,blue-green,Natural / Dry,7.33,7.42,7.5,7.67,7.5,7.42,10.0,10.0,10.0,7.42,82.25,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.58,7.58,7.5,7.17,7.42,7.42,10.0,10.0,10.0,7.58,82.25,unknown,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Guatemala,2012,green,Washed / Wet,7.5,7.5,7.33,7.58,7.67,7.33,10.0,10.0,10.0,7.33,82.25,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.5,7.58,7.42,7.67,7.33,7.42,10.0,10.0,10.0,7.33,82.25,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.67,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,7.33,82.25,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,El Salvador,2012,green,Washed / Wet,7.75,7.33,7.33,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.25,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.33,7.58,7.42,7.67,7.33,7.5,10.0,10.0,10.0,7.42,82.25,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,7.42,82.25,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2012,green,Washed / Wet,7.5,7.42,7.67,7.33,7.58,7.33,10.0,10.0,10.0,7.42,82.25,green,2,Medium Quality,"['Sweet', 'Lingering', 'Smooth', 'Complex', 'Medium Quality']",0,1,0,0,1,0,1,1,0,1
Arabica,Colombia,2012,green,Washed / Wet,7.67,7.33,7.33,7.33,7.5,7.5,10.0,10.0,10.0,7.58,82.25,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Brazil,2012,green,Natural / Dry,7.67,7.58,7.42,7.0,7.5,7.58,10.0,10.0,10.0,7.5,82.25,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Colombia,Unknown,unknown,Unknown,7.17,7.25,7.58,7.25,7.58,7.67,10.0,10.0,10.0,7.75,82.25,unknown,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Brazil,2016,green,Natural / Dry,7.42,7.42,7.5,7.42,7.42,7.5,10.0,10.0,10.0,7.5,82.17,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Honduras,2015,blue-green,Washed / Wet,7.5,7.5,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.58,82.17,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Nicaragua,Unknown,green,Unknown,7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,7.5,82.17,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Tanzania,2015,green,Washed / Wet,7.58,7.42,7.42,7.33,7.5,7.42,10.0,10.0,10.0,7.5,82.17,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Tanzania,2015-2016,green,Washed / Wet,7.42,7.42,7.42,7.5,7.5,7.33,10.0,10.0,10.0,7.58,82.17,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2015-2016,green,Natural / Dry,6.92,7.58,7.42,7.33,7.83,7.5,10.0,10.0,10.0,7.58,82.17,green,2,Medium Quality,"['Sweet', 'Full-bodied', 'Smooth', 'Medium Quality']",0,0,1,0,0,0,1,1,0,1
Arabica,Thailand,2014,blue-green,Washed / Wet,7.42,7.42,7.17,7.75,7.25,7.67,10.0,10.0,10.0,7.5,82.17,blue-green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Honduras,2015,green,Washed / Wet,7.67,7.5,7.25,7.42,7.58,7.42,10.0,10.0,10.0,7.33,82.17,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2014,blue-green,Washed / Wet,7.42,7.42,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.42,82.17,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2014,green,Natural / Dry,7.58,7.5,7.42,7.25,7.5,7.42,10.0,10.0,10.0,7.5,82.17,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.75,7.42,7.42,7.58,7.33,7.42,10.0,10.0,10.0,7.25,82.17,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2013,green,Washed / Wet,7.42,7.33,7.17,7.42,7.33,8.17,10.0,10.0,10.0,7.33,82.17,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2013,unknown,Washed / Wet,7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,7.5,82.17,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Taiwan,2013-2014,green,Other,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.17,82.17,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Taiwan,2012,green,Washed / Wet,7.67,7.5,7.5,7.17,7.17,7.58,10.0,10.0,10.0,7.58,82.17,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Colombia,2013,blue-green,Washed / Wet,7.33,7.25,7.25,7.58,7.75,7.5,10.0,10.0,10.0,7.5,82.17,blue-green,2,Medium Quality,"['Sweet', 'Full-bodied', 'Medium Quality']",0,0,1,0,0,0,1,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.5,7.67,7.0,7.5,7.33,7.5,10.0,10.0,10.0,7.67,82.17,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2012,unknown,Washed / Wet,7.25,7.75,7.0,7.75,8.17,7.75,10.0,10.0,9.33,7.17,82.17,unknown,2,Medium Quality,"['Sour', 'Full-bodied', 'Medium Quality']",0,0,1,0,0,0,1,0,1,0
Arabica,Mexico,2012,green,Washed / Wet,7.5,7.58,7.25,7.5,7.5,7.33,10.0,10.0,10.0,7.5,82.17,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.0,7.67,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.17,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2010,unknown,Unknown,7.58,7.67,7.42,7.17,7.17,7.75,10.0,10.0,10.0,7.42,82.17,unknown,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Indonesia,2017,unknown,Washed / Wet,7.5,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,7.33,82.08,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2016,green,Washed / Wet,7.75,7.58,7.42,7.67,7.83,7.58,9.33,9.33,10.0,7.58,82.08,green,2,Medium Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'Medium Quality']",1,0,1,0,0,0,1,0,0,1
Arabica,Brazil,2016,green,Natural / Dry,7.42,7.58,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.5,82.08,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2015-2016,green,Natural / Dry,7.25,7.25,7.58,7.58,7.25,7.92,10.0,10.0,10.0,7.25,82.08,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Costa Rica,2015,blue-green,Washed / Wet,7.75,7.42,7.42,7.25,7.17,7.42,10.0,10.0,10.0,7.67,82.08,blue-green,2,Medium Quality,"['Sweet', 'Smooth', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,1,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.42,7.33,7.42,7.42,7.5,7.58,10.0,10.0,10.0,7.42,82.08,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.42,7.5,7.5,7.33,7.33,7.5,10.0,10.0,10.0,7.5,82.08,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.5,7.42,7.42,7.42,7.67,7.42,10.0,10.0,10.0,7.25,82.08,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Costa Rica,2013,green,Washed / Wet,7.58,7.33,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.33,82.08,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,United States (Hawaii),2012,blue-green,Natural / Dry,7.25,7.58,7.58,7.25,7.5,7.42,10.0,10.0,10.0,7.5,82.08,blue-green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.42,7.58,7.5,7.33,7.42,7.42,10.0,10.0,10.0,7.42,82.08,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.5,7.42,7.42,7.5,7.25,7.5,10.0,10.0,10.0,7.5,82.08,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.67,7.5,7.25,7.58,7.42,7.33,10.0,10.0,10.0,7.33,82.08,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Vietnam,2012,green,Natural / Dry,7.67,8.0,7.17,7.08,7.67,7.08,10.0,10.0,10.0,7.42,82.08,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.58,7.42,7.25,7.75,7.33,7.42,10.0,10.0,10.0,7.33,82.08,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,United States (Hawaii),2012,green,Washed / Wet,7.33,7.5,7.33,7.58,7.08,7.83,10.0,10.0,10.0,7.42,82.08,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2011,unknown,Unknown,7.67,7.42,7.67,7.33,7.25,7.58,10.0,10.0,10.0,7.17,82.08,unknown,2,Medium Quality,"['Sweet', 'Lingering', 'Smooth', 'Complex', 'Medium Quality']",0,1,0,0,1,0,1,1,0,1
Arabica,Honduras,2017,green,Washed / Wet,7.5,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.0,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Honduras,2016,green,Natural / Dry,7.5,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.5,82.0,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Brazil,2016,green,Natural / Dry,7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,10.0,7.5,82.0,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Tanzania,2015,green,Washed / Wet,7.67,7.33,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.42,82.0,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Laos,2015,blue-green,Washed / Wet,7.42,7.5,7.25,7.33,7.5,7.5,10.0,10.0,10.0,7.5,82.0,blue-green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.42,7.42,7.33,7.58,7.33,7.42,10.0,10.0,10.0,7.5,82.0,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Malawi,2014,blue-green,Washed / Wet,7.5,7.42,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.33,82.0,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Taiwan,2013,green,Washed / Wet,7.33,7.5,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.75,82.0,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Thailand,2013,green,Washed / Wet,7.58,7.5,7.42,7.42,7.33,7.42,10.0,10.0,10.0,7.33,82.0,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Costa Rica,2013,green,Washed / Wet,7.5,7.25,7.33,7.33,7.75,7.5,10.0,10.0,10.0,7.33,82.0,green,2,Medium Quality,"['Sweet', 'Full-bodied', 'Smooth', 'Medium Quality']",0,0,1,0,0,0,1,1,0,1
Arabica,Honduras,2014,green,Washed / Wet,7.33,7.33,7.33,7.5,7.5,7.83,10.0,10.0,10.0,7.17,82.0,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.33,7.33,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.17,82.0,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
