Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Color_standardized,Quality_Category,Quality_Label,Taste_Categories,Category_Aromatic,Category_Complex,Category_Full-bodied,Category_High Quality,Category_Lingering,Category_Low Quality,Category_Medium Quality,Category_Smooth,Category_Sour,Category_Sweet
Arabica,Brazil,2011-2012,green,Semi-washed / Semi-pulped,7.83,7.83,7.58,7.67,7.5,7.58,10.0,10.0,10.0,7.83,83.83,green,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Thailand,2011,unknown,Unknown,7.75,7.75,7.58,8.0,7.67,7.58,10.0,10.0,10.0,7.5,83.83,unknown,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Thailand,2011,unknown,Unknown,7.5,7.83,7.58,7.58,7.75,7.83,10.0,10.0,10.0,7.75,83.83,unknown,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Ethiopia,2010,unknown,Unknown,7.58,7.83,7.58,8.0,7.83,7.5,10.0,10.0,10.0,7.5,83.83,unknown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Kenya,Unknown,green,Washed / Wet,7.75,7.58,7.5,7.58,7.75,7.75,10.0,10.0,10.0,7.83,83.75,green,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,Brazil,2017-2018,green,Natural / Dry,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,7.75,83.75,green,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2017,green,Washed / Wet,7.83,7.83,7.58,7.58,7.58,7.58,10.0,10.0,10.0,7.75,83.75,green,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Taiwan,2016,green,Natural / Dry,7.67,7.67,7.58,7.58,7.67,7.83,10.0,10.0,10.0,7.75,83.75,green,1,High Quality,"['Sweet', 'High Quality']",0,0,0,1,0,0,0,0,0,1
Arabica,Colombia,2016,green,Washed / Wet,7.92,7.75,7.5,7.67,7.75,7.5,10.0,10.0,10.0,7.67,83.75,green,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,China,2015,green,Washed / Wet,7.83,7.75,7.67,7.5,7.58,7.67,10.0,10.0,10.0,7.75,83.75,green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Colombia,2015-2016,green,Natural / Dry,7.75,7.67,7.5,7.67,7.58,7.83,10.0,10.0,10.0,7.75,83.75,green,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Uganda,2013,green,Natural / Dry,8.0,7.92,7.58,7.75,7.33,7.5,10.0,10.0,10.0,7.67,83.75,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,United States (Puerto Rico),2013,green,Washed / Wet,7.83,7.83,7.83,7.67,8.0,8.17,9.33,9.33,10.0,7.75,83.75,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,1
Arabica,Colombia,2014,green,Washed / Wet,7.67,7.67,7.67,7.92,7.5,7.67,10.0,10.0,10.0,7.67,83.75,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Colombia,2014,green,Washed / Wet,7.67,7.42,7.42,7.42,8.0,8.33,10.0,10.0,10.0,7.5,83.75,green,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Colombia,2013,blue-green,Washed / Wet,7.58,7.67,7.75,7.67,7.67,7.67,10.0,10.0,10.0,7.75,83.75,blue-green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.75,7.67,7.75,7.58,7.42,8.0,10.0,10.0,10.0,7.58,83.75,green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,United States (Hawaii),2013,blue-green,Natural / Dry,7.25,7.42,7.67,7.58,7.83,8.25,10.0,10.0,10.0,7.75,83.75,blue-green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,0,1
Arabica,Mexico,2012,unknown,Natural / Dry,7.83,7.58,7.58,7.5,7.75,7.67,10.0,10.0,10.0,7.83,83.75,unknown,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,Guatemala,2012,blue-green,Washed / Wet,7.67,7.58,7.58,7.67,7.75,7.75,10.0,10.0,10.0,7.75,83.75,blue-green,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Colombia,2010,unknown,Unknown,7.75,7.67,7.25,7.25,7.58,8.5,10.0,10.0,10.0,7.75,83.75,unknown,1,High Quality,"['Sweet', 'Smooth', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,1,0,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.83,7.67,7.75,7.67,7.58,7.5,10.0,10.0,10.0,7.75,83.75,unknown,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Brazil,2017-2018,green,Natural / Dry,7.67,7.83,7.5,7.67,7.67,7.5,10.0,10.0,10.0,7.83,83.67,green,1,High Quality,"['Sweet', 'High Quality']",0,0,0,1,0,0,0,0,0,1
Arabica,Honduras,2016,green,Washed / Wet,7.5,7.5,7.67,7.67,8.0,8.0,10.0,10.0,10.0,7.33,83.67,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,0,1
Arabica,Nicaragua,2016,green,Washed / Wet,7.67,7.75,7.67,7.67,7.83,7.58,10.0,10.0,10.0,7.5,83.67,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,0,1
Arabica,Brazil,2016,green,Natural / Dry,7.58,7.75,7.58,7.75,7.58,7.58,10.0,10.0,10.0,7.83,83.67,green,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Taiwan,2015,blue-green,Natural / Dry,7.5,7.67,7.33,7.92,7.83,7.67,10.0,10.0,10.0,7.75,83.67,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Thailand,2014,blue-green,Washed / Wet,7.5,7.75,7.58,7.83,7.67,7.58,10.0,10.0,10.0,7.75,83.67,blue-green,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2014-2015,unknown,Washed / Wet,7.5,7.75,7.5,7.75,7.67,7.67,10.0,10.0,10.0,7.83,83.67,unknown,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Guatemala,2014,green,Washed / Wet,8.0,7.5,7.33,8.0,8.0,8.0,9.33,10.0,10.0,7.5,83.67,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Colombia,2013,green,Washed / Wet,7.83,7.75,7.67,7.58,7.58,7.67,10.0,10.0,10.0,7.58,83.67,green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.67,7.67,7.42,7.67,8.0,7.75,10.0,10.0,10.0,7.5,83.67,green,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.83,7.67,7.33,7.67,7.67,7.83,10.0,10.0,10.0,7.67,83.67,green,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Guatemala,2012,green,Natural / Dry,8.17,8.17,7.83,7.67,8.08,7.75,9.33,9.33,9.33,8.0,83.67,green,1,High Quality,"['Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,0
Arabica,Guatemala,2012,green,Washed / Wet,7.67,8.17,7.5,7.42,7.58,7.83,10.0,10.0,10.0,7.5,83.67,green,1,High Quality,"['Sweet', 'High Quality']",0,0,0,1,0,0,0,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.67,7.5,7.5,7.33,7.83,8.25,10.0,10.0,10.0,7.58,83.67,green,1,High Quality,"['Sweet', 'Full-bodied', 'Smooth', 'High Quality']",0,0,1,1,0,0,0,1,0,1
Arabica,Indonesia,2012,green,Washed / Wet,8.17,7.67,7.58,7.58,7.42,7.67,10.0,10.0,10.0,7.58,83.67,green,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Guatemala,2012,green,Washed / Wet,7.67,7.5,7.33,8.0,7.67,7.67,10.0,10.0,10.0,7.83,83.67,green,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.75,8.0,7.92,8.08,7.75,8.0,9.33,9.33,9.33,8.17,83.67,unknown,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,0
Arabica,Guatemala,2016,green,Washed / Wet,7.75,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,7.58,83.58,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2015,green,Washed / Wet,7.67,7.75,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.58,83.58,green,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Uganda,2013,green,Washed / Wet,7.67,7.67,7.42,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.58,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Colombia,2014,green,Natural / Dry,7.67,7.58,7.67,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.58,green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Colombia,2014,unknown,Washed / Wet,7.75,7.58,7.5,7.58,7.75,7.83,10.0,10.0,10.0,7.58,83.58,unknown,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,Taiwan,2013-2014,green,Other,7.75,7.75,7.75,7.75,7.5,7.58,10.0,10.0,10.0,7.5,83.58,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Colombia,2012,green,Washed / Wet,7.67,7.67,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.58,green,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Guatemala,2012,green,Washed / Wet,7.83,7.5,7.5,8.0,7.67,7.5,10.0,10.0,10.0,7.5,83.5,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2014-2015,green,Washed / Wet,7.58,7.58,7.25,7.75,7.75,8.58,9.33,10.0,10.0,7.58,83.42,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Mexico,Unknown,unknown,Unknown,7.25,7.88,7.38,7.63,7.5,8.75,9.0,10.0,10.0,8.0,83.38,unknown,1,High Quality,"['Sweet', 'High Quality']",0,0,0,1,0,0,0,0,0,1
Arabica,United States (Hawaii),2014,blue-green,Natural / Dry,7.83,7.58,7.83,7.67,7.92,8.0,9.33,10.0,9.33,7.83,83.33,blue-green,1,High Quality,"['Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,0
Arabica,Peru,2013,green,Washed / Wet,7.83,7.75,7.58,7.83,7.92,7.58,9.33,10.0,10.0,7.5,83.33,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,United States (Hawaii),2012,blue-green,Natural / Dry,7.92,7.5,7.58,7.83,7.67,7.67,9.33,10.0,10.0,7.83,83.33,blue-green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,8.08,7.83,7.83,7.75,7.67,7.58,9.33,10.0,9.33,7.92,83.33,unknown,1,High Quality,"['Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,0
Arabica,United States (Hawaii),2012,blue-green,Natural / Dry,7.58,7.75,7.83,8.0,8.08,7.67,9.33,10.0,9.33,7.67,83.25,blue-green,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,0
Arabica,Kenya,2014,blue-green,Washed / Wet,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,7.83,83.17,blue-green,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,0
Arabica,Guatemala,2012,green,Washed / Wet,7.75,7.5,7.67,7.5,7.92,8.0,10.0,10.0,9.33,7.5,83.17,green,1,High Quality,"['Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,0
Arabica,El Salvador,2010-2011,unknown,Unknown,7.42,7.83,8.17,8.08,7.17,7.58,10.0,9.33,10.0,7.58,83.17,unknown,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Ethiopia,Unknown,unknown,Unknown,7.75,8.0,7.67,8.08,7.83,7.92,9.33,9.33,9.33,7.92,83.17,unknown,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,0
Arabica,Taiwan,2015,green,Natural / Dry,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10.0,10.0,7.75,83.08,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,United States (Hawaii),2012,unknown,Natural / Dry,7.67,7.58,7.5,7.67,7.92,8.0,9.33,9.33,10.0,8.08,83.08,unknown,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Guatemala,Unknown,unknown,Unknown,7.92,7.67,7.67,7.25,7.83,7.67,9.33,10.0,10.0,7.75,83.08,unknown,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Smooth', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,1,0,1
Arabica,United States (Puerto Rico),2013,blue-green,Washed / Wet,7.67,7.5,7.67,7.83,7.75,7.83,10.0,10.0,9.33,7.42,83.0,blue-green,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,0
Arabica,Colombia,2012,green,Washed / Wet,7.75,7.58,7.5,7.67,7.83,7.75,9.33,10.0,10.0,7.58,83.0,green,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.83,7.83,7.67,7.83,7.92,7.83,9.33,9.33,9.33,8.08,83.0,unknown,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,0
Arabica,Nicaragua,2009-2010,unknown,Unknown,7.58,7.83,7.75,7.92,7.92,8.08,9.33,9.33,9.33,7.92,83.0,unknown,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,0
Arabica,El Salvador,2017,green,Washed / Wet,7.5,7.5,7.75,7.58,7.92,7.83,10.0,10.0,9.33,7.5,82.92,green,1,High Quality,"['Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,0,0
Arabica,Rwanda,2015,blue-green,Washed / Wet,7.83,7.92,7.75,7.83,7.75,7.75,9.33,9.33,9.33,8.0,82.83,blue-green,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,0
Arabica,United States (Hawaii),2013,green,Natural / Dry,7.58,7.83,7.75,7.75,7.42,8.0,9.33,9.33,10.0,7.75,82.75,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Mexico,2012,unknown,Natural / Dry,8.08,8.17,8.0,8.0,7.83,7.92,6.67,10.0,10.0,8.08,82.75,unknown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Brazil,2015-2016,green,Natural / Dry,8.25,7.83,7.25,8.33,8.17,8.08,10.0,6.67,10.0,7.75,82.33,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Brazil,2014-2015,blue-green,Natural / Dry,7.75,8.08,7.67,8.08,8.08,8.0,10.0,10.0,6.67,8.0,82.33,blue-green,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,0
Arabica,Costa Rica,2012,green,Washed / Wet,7.92,7.58,7.25,7.75,7.92,7.58,9.33,9.33,10.0,7.67,82.33,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,El Salvador,2014,green,Washed / Wet,7.58,7.67,7.5,7.67,7.83,8.42,9.33,9.33,9.33,7.58,82.25,green,1,High Quality,"['Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,0
Arabica,United States (Hawaii),2012,blue-green,Natural / Dry,7.83,7.83,7.83,8.0,7.83,7.83,10.0,6.67,10.0,8.0,81.83,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Brazil,2012,blue-green,Semi-washed / Semi-pulped,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,81.83,blue-green,1,High Quality,"['Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,0
Arabica,United States (Puerto Rico),2013,green,Washed / Wet,7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,8.5,81.08,green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Brazil,2014,green,Natural / Dry,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,7.75,81.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Costa Rica,2015,blue-green,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,blue-green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,unknown,1,High Quality,"['Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,0
Arabica,Colombia,2012,green,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,green,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,0
Arabica,Mexico,2012,unknown,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,7.5,78.58,unknown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,United States (Hawaii),2014,blue-green,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,7.83,78.33,blue-green,1,High Quality,"['Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,0
Arabica,Colombia,2021-2022,green,Other,8.58,8.5,8.42,8.58,8.25,8.42,10.0,10.0,10.0,8.58,89.33,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Washed / Wet,8.5,8.5,7.92,8.0,7.92,8.25,10.0,10.0,10.0,8.5,87.58,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Laos,2021-2022,yellow,Semi-washed / Semi-pulped,8.33,8.42,8.08,8.17,7.92,8.17,10.0,10.0,10.0,8.33,87.42,yellow,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Costa Rica,2022,green,Washed / Wet,8.08,8.17,8.17,8.25,8.17,8.08,10.0,10.0,10.0,8.25,87.17,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Colombia,2022,yellow-green,Pulped natural / honey,8.33,8.33,8.08,8.25,7.92,7.92,10.0,10.0,10.0,8.25,87.08,yellow-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Guatemala,2022,green,Washed / Wet,8.33,8.33,8.25,7.83,7.83,8.17,10.0,10.0,10.0,8.25,87.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,8.33,8.17,8.08,8.0,7.83,8.25,10.0,10.0,10.0,8.25,86.92,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,yellow-green,Natural / Dry,8.25,8.25,8.17,8.0,7.92,8.08,10.0,10.0,10.0,8.08,86.75,yellow-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,8.08,8.08,8.25,8.08,7.92,8.0,10.0,10.0,10.0,8.25,86.67,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Tanzania,2022-2023,green,Washed / Wet,8.08,8.17,8.08,8.17,8.0,8.0,10.0,10.0,10.0,8.0,86.5,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Ethiopia,2021-2022,green,Natural / Dry,8.08,8.25,8.0,8.08,7.92,7.92,10.0,10.0,10.0,8.0,86.25,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Guatemala,2021,brown,Natural / Dry,8.08,8.0,8.0,7.75,8.25,8.17,10.0,10.0,10.0,8.0,86.25,brown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,8.08,8.0,8.08,8.08,8.0,8.0,10.0,10.0,10.0,8.0,86.25,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Ethiopia,2021-2022,yellow-green,Natural / Dry,7.67,8.17,8.0,8.33,8.0,8.0,10.0,10.0,10.0,8.0,86.17,yellow-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Colombia,2021-2022,green,Washed / Wet,8.08,8.0,8.08,7.92,8.08,8.0,10.0,10.0,10.0,8.0,86.17,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Pulped natural / honey,8.17,8.08,8.0,7.92,8.0,7.92,10.0,10.0,10.0,8.0,86.08,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Ethiopia,2022,green,Washed / Wet,8.17,8.08,7.92,8.17,7.75,7.92,10.0,10.0,10.0,8.08,86.08,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2022,yellow-green,Natural / Dry,8.0,8.17,8.0,7.92,7.92,7.92,10.0,10.0,10.0,8.17,86.08,yellow-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2021-2022,brown,Natural / Dry,8.08,8.17,7.75,7.92,7.83,8.0,10.0,10.0,10.0,8.17,85.92,brown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
